              24.340670,45.117270,399.00
              24.341000,45.117040,397.00
              24.341120,45.116820,396.00
              24.341140,45.116570,394.00
              24.341100,45.116400,391.00
              24.340950,45.116240,388.00
              24.340740,45.116080,385.00
              24.340220,45.115770,378.00
              24.340140,45.115660,376.00
              24.339990,45.115530,374.00
              24.339950,45.115350,371.00
              24.339930,45.115110,368.00
              24.339850,45.114980,367.00
              24.339650,45.114800,364.00
              24.339550,45.114690,363.00
              24.339500,45.114590,362.00
              24.339490,45.114500,361.00
              24.339240,45.114040,358.00
              24.339190,45.113850,357.00
              24.339180,45.113650,355.00
              24.339110,45.113040,353.00
              24.338980,45.112690,351.00
              24.338970,45.112520,350.00
              24.338900,45.112340,349.00
              24.338860,45.111790,347.00
              24.338870,45.111630,345.00
              24.338730,45.111220,338.00
              24.338690,45.110950,334.00
              24.338740,45.110710,330.00
              24.338810,45.110600,329.00
              24.338990,45.110410,327.00
              24.339320,45.110290,324.00
              24.339520,45.110240,323.00
              24.339950,45.110200,318.00
              24.340040,45.110120,317.00
              24.340070,45.109950,314.00
              24.340050,45.109660,310.00
              24.340070,45.109600,309.00
              24.340240,45.109550,306.00
              24.340500,45.109530,302.00
              24.340550,45.109500,302.00
              24.340620,45.109340,298.00
              24.340590,45.109270,296.00
              24.340410,45.109110,292.00
              24.340280,45.108870,285.00
              24.340280,45.108650,279.00
              24.340310,45.108490,274.00
              24.340300,45.108300,269.00
              24.340410,45.108070,264.00
              24.340660,45.107860,262.00
              24.340770,45.107780,261.00
              24.340830,45.107520,259.00
              24.340750,45.107300,259.00
              24.341000,45.107170,259.00
              24.341760,45.106950,259.00
              24.342380,45.106690,257.00
              24.344240,45.105800,255.00
              24.344590,45.105740,256.00
              24.345780,45.105730,257.00
              24.346910,45.105710,255.00
              24.349170,45.105260,252.00
              24.350560,45.104890,252.00
              24.351630,45.104630,249.00
              24.352690,45.104330,251.00
              24.353520,45.104250,251.00
              24.354030,45.104150,250.00
              24.357220,45.103320,246.00

